,name,link,caption_top,caption_bottom,local_link,votes
209,Y U No,/Y-U-No,stupid people,y u no sterile?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,84
210,Y U No,/Y-U-No,Spanish Exam,y u no in english?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,84
211,Y U No,/Y-U-No,asian girl,y u no like fat white nerd?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,83
212,Y U No,/Y-U-No,Rebecca Black,y u no pick a seat,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,83
213,Y U No,/Y-U-No,Catdog,y u no take shit,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,82
214,Y U No,/Y-U-No,Parents,Y U NO COME IN ROOM WHEN I STUDY!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,81
215,Y U No,/Y-U-No,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Give this video some likes!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,81
216,Y U No,/Y-U-No,BUS,Y U NEVER ARRIVE SAME TIME AS ME,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,80
217,Y U No,/Y-U-No,Pokemart in first town,y u no have pokeballs?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,79
218,Y U No,/Y-U-No,Icecream truck,y u no come to my street,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,79
219,Y U No,/Y-U-No,Government,y u no leave internet alone?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,78
220,Y U No,/Y-U-No,POWER RANGERS,Y U NO USE THE MEGAZORD FROM THE BEGGING?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,78
221,Y U No,/Y-U-No,y u no colour in,little white triangle between my arms?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,78
222,Y U No,/Y-U-No,SOPA,Y U NO leave internet alone?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,78
223,Y U No,/Y-U-No,government,y u no stop stealing from us,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,78
224,Y U No,/Y-U-No,tiny piece of shit,y u no flush down toilet with rest of shit,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,77
225,Y U No,/Y-U-No,amnesia patient,"y u no no u, y?",/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,76
226,Y U No,/Y-U-No,pepsi and coca-cola,y u no join forces and make super-drink?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,76
227,Y U No,/Y-U-No,Meme generator,y u no erase the blank between my two arms,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,76
228,Y U No,/Y-U-No,americans,y u no use 24h time format,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,76
229,Y U No,/Y-U-No,WTF 4S?,Y U no give me Iphone 5,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,75
230,Y U No,/Y-U-No,invisible children,y u no tell donors only 30% of donations go to the cause?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,75
231,Y U No,/Y-U-No,meme generator,y u no let me delete my crappy memes!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,75
232,Y U No,/Y-U-No,meme generator,y u so hard to navigate?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,75
233,Y U No,/Y-U-No,YOUTUBE,Y U RECOMMEND FACE-LIFT SURGERY VIDEOS,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,74
234,Y U No,/Y-U-No,APPLES,Y U NO ACTUALLY KEEP DOCTOR AWAY,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,74
235,Y U No,/Y-U-No,RICK ASTLEY,Y U NO GIVE ME UP?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,74
236,Y U No,/Y-U-No,ted,y u no met their mother yet?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,73
237,Y U No,/Y-U-No,George Zimmerman,Y u no let trayvon have skittles?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,73
238,Y U No,/Y-U-No,FACEBOOK,Y U NO HAVE DISLIKE BUTTON,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,73
239,Y U No,/Y-U-No,Ice-Cream Truck,Y u no come down my street,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,73
240,Y U No,/Y-U-No,Bieber hair,Y u no get me ladies,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,72
241,Y U No,/Y-U-No,0.1 percent of germs,y u no die?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,72
242,Y U No,/Y-U-No,glow sticks,y u no make me glow when i drink you,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,72
243,Y U No,/Y-U-No,U... YES U!,Y U NO STUDY?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,71
244,Y U No,/Y-U-No,Friday,why u no come after sunday,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,71
245,Y U No,/Y-U-No,Bruno mars,"if u were feeling lazy, y u wrote that song?",/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,71
246,Y U No,/Y-U-No,FACEBOOK,Y U NO JOIN THE PROTEST AGAINST SOPA?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,71
247,Y U No,/Y-U-No,WILLIS,Y U NO TELL HIM WHAT U TALKIN ABOUT?!?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,70
248,Y U No,/Y-U-No,school internet,why u no feckin' load,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,70
249,Y U No,/Y-U-No,WHITE SPACE BETWEEN MY ARMS,Y U NO BE LIGHT NAVY BLUE?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,70
250,Y U No,/Y-U-No,Memes,y u no generate yourself?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,69
251,Y U No,/Y-U-No,Arsenal,y u no win anything every year?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,69
252,Y U No,/Y-U-No,life,y u no have quicksave?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,69
253,Y U No,/Y-U-No,y u no,work,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,69
254,Y U No,/Y-U-No,Coca-cola,y u no taste good after eating chocolate,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,68
255,Y U No,/Y-U-No,bear grylls,y u no grill a bear?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,68
256,Y U No,/Y-U-No,Bruno mars,y u no catch grenade for me?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,68
257,Y U No,/Y-U-No,chatroulette,y u no have girls?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,68
258,Y U No,/Y-U-No,shameful memories,y u no leave me !,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,68
259,Y U No,/Y-U-No,greece,y u no see doctor for depression??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,68
260,Y U No,/Y-U-No,memegenerator,y u no let me delete this,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,68
261,Y U No,/Y-U-No,Hairdresser,y u no cut my hair as i imagine it on my mind,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,68
262,Y U No,/Y-U-No,AMERICA,Y U NO USE METRIC SYSTEM,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,68
263,Y U No,/Y-U-No,Money,y u no grow on trees?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,68
264,Y U No,/Y-U-No,Skyrim guards,y u no have better knee armor??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,68
265,Y U No,/Y-U-No,earphones,y u no untangle,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,68
266,Y U No,/Y-U-No,Weekend,Y u no last longer?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,68
267,Y U No,/Y-U-No,mtv,y u no play music,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,67
268,Y U No,/Y-U-No,time,Y U NO slow down,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,67
269,Y U No,/Y-U-No,History Channel,Y U No Show History no mo?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,67
270,Y U No,/Y-U-No,yoU!,Y U Read this meme in asian accent??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,66
271,Y U No,/Y-U-No,my generation,y u no listen to good music?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,67
272,Y U No,/Y-U-No,Memegenerator.net,Y u No remember my language?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,66
273,Y U No,/Y-U-No,ashton kutcher,y u no funny like charlie,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,66
274,Y U No,/Y-U-No,"Boys, i haz milkshake",y u no come to yard,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,65
275,Y U No,/Y-U-No,self,y u no have motivation to be good student ?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,66
276,Y U No,/Y-U-No,Sopa,y u no go away?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,65
277,Y U No,/Y-U-No,"NORTH KOREA, Y U BUILD MISSILE",IF U CAN'T LAUNCH IT CORRECTLY,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,65
278,Y U No,/Y-U-No,HOT GURL,Y U NO HAVE PUBLIC FACEBOOK?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,64
279,Y U No,/Y-U-No,PAINT,Y U NO HAZ TRANSPARENCY!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,64
280,Y U No,/Y-U-No,brazzers,y u no free,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,64
281,Y U No,/Y-U-No,voices in movies,y u no be louder than sound effects?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,64
282,Y U No,/Y-U-No,alarm clock,y u no wake me up??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,63
283,Y U No,/Y-U-No,Skyrim,y u no out already?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,63
284,Y U No,/Y-U-No,,Y U NO PUT ANYTHING ABOVE ME!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,63
285,Y U No,/Y-U-No,humpty dumpty,y u no sit on bench like normal person?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,63
286,Y U No,/Y-U-No,Justin beiber,y u no balls drop?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,63
287,Y U No,/Y-U-No,FACEBOOK,Y U NO HAVE DISLIKE BUTTON?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,63
288,Y U No,/Y-U-No,MC hammer,y u no let me touch you?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,63
289,Y U No,/Y-U-No,Final Exam,y u no all multiple choice,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,63
290,Y U No,/Y-U-No,READER,Y U ALWAYS READ THIS IN ANGRY CHINESE MAN VOICE !?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,63
291,Y U No,/Y-U-No,red bull,y u no give me wings?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,63
292,Y U No,/Y-U-No,american idol,y u no just go away forever?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,63
293,Y U No,/Y-U-No,7 billion people on earth,y u still single?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,62
294,Y U No,/Y-U-No,silent fart,y u so deadly?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,62
295,Y U No,/Y-U-No,americans,y u no use metric system?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,62
296,Y U No,/Y-U-No,Most interesting man in the world,y u no always drink beer,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,62
297,Y U No,/Y-U-No,memegenerator.net,y u no have better servers?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,61
298,Y U No,/Y-U-No,sean paul,y u no speak english,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,61
299,Y U No,/Y-U-No,Justin bieber,y u hire girl to pretend she has your baby?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,61
300,Y U No,/Y-U-No,0.01% OF GERMS,Y U NO DIE?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,61
301,Y U No,/Y-U-No,gandalf,y u no let me pass,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,61
302,Y U No,/Y-U-No,politician commercials,y u no go away,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,61
303,Y U No,/Y-U-No,I'M A LOSER BABY,Y U NO KILL ME??!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,60
304,Y U No,/Y-U-No,Alcohol!,y u let me have fun and no let me remember it!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,60
305,Y U No,/Y-U-No,Youtube advertisement,why u no always have 5 second skip button!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,60
306,Y U No,/Y-U-No,someone else in bathroom,y u no able to pee?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,60
307,Y U No,/Y-U-No,MEMEGENERATOR,Y U RUNTIME ERROR,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,60
308,Y U No,/Y-U-No,When you forget to save your PASSWORD on your favorite website,and have to make a whole new account,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,60
309,Y U No,/Y-U-No,HOT girls ON FACEBOOK,Y U NO MAKE SUMMER BIKINI PICTURES PUBLIC?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,59
310,Y U No,/Y-U-No,SChool,Y U Start So Early?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,59
311,Y U No,/Y-U-No,FACEBOOK,y u no make dislike button!?!?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,59
312,Y U No,/Y-U-No,artist of meme,y u no color between my arms,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,59
313,Y U No,/Y-U-No,United States,Y U No separate church and State??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,59
314,Y U No,/Y-U-No,DollAR Store,y u no sell stuff for exactly $1 ?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,59
315,Y U No,/Y-U-No,hp laptop,y u no be cool down?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,58
316,Y U No,/Y-U-No,Math book!,y u no have  EVen answers?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,58
317,Y U No,/Y-U-No,Chatroulette,y u no have slutty girls?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,58
318,Y U No,/Y-U-No,Walmart,Y U No sell wall?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,58
319,Y U No,/Y-U-No,i make you milkshake,y u no come to my yard?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,58
320,Y U No,/Y-U-No,Meme generator,y u no let me make meme,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,58
321,Y U No,/Y-U-No,Gwen stefani,y u no hollaback at me?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,58
322,Y U No,/Y-U-No,LIFE,WHY U NO GIVE LEMONS?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,58
323,Y U No,/Y-U-No,jack black,Y U NO BLACK,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,57
324,Y U No,/Y-U-No,Juice box,why u no last longer???,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,57
325,Y U No,/Y-U-No,WINNie the pooh,y u no wear a shirt that fits?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,57
326,Y U No,/Y-U-No,water fountain,y u no shoot water higher so i don't have to makeout with u?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,57
327,Y U No,/Y-U-No,Mom,y u no nothing about computers,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,57
328,Y U No,/Y-U-No,GIrls,?y u no call me maybe,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,57
329,Y U No,/Y-U-No,Obama,Y U No bailout Twinkies,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,57
330,Y U No,/Y-U-No,hand,y u no fit in pringles can,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,56
331,Y U No,/Y-U-No,CAKE,WHY U NO TRUTH??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,56
332,Y U No,/Y-U-No,tea,y u no taste like u smell?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,56
333,Y U No,/Y-U-No,If you like it,y u no put a ring on it,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,56
334,Y U No,/Y-U-No,yogurt lid,y u always spray yogurt everywhere,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,56
335,Y U No,/Y-U-No,little fat birds,y u so angry?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,56
336,Y U No,/Y-U-No,FIFTH DENTIST,Y U NO RECOMMEND TRIDENT GUM?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,56
337,Y U No,/Y-U-No,apple & samsung,Y u no work together to make uberphone?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,56
338,Y U No,/Y-U-No,government,y u think criminals will obey gun laws?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,55
339,Y U No,/Y-U-No,ALEJANDRO,Y u no respond to lady gaga?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,55
340,Y U No,/Y-U-No,Mondays,WHY you no take holiday?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,55
341,Y U No,/Y-U-No,nickelodeon,y u no bring back invader zim?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,55
342,Y U No,/Y-U-No,Rattata,y u no stop appearing?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,55
343,Y U No,/Y-U-No,School,y u no let me sleep?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,55
344,Y U No,/Y-U-No,Internet,Y u give me annoying  voice,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,55
345,Y U No,/Y-U-No,Big mac!,y u no bigger?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,55
346,Y U No,/Y-U-No,"""y u no log in?""",y u no let me scroll?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,55
347,Y U No,/Y-U-No,FACEBOOK'ers,Y U USE  HASHTAG?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,55
348,Y U No,/Y-U-No,Facebook,Y U NO have automatic birthday messages?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,54
349,Y U No,/Y-U-No,valve,y u no make 3?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,54
350,Y U No,/Y-U-No,journey,y u no stop believing?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,54
351,Y U No,/Y-U-No,FUrniture,y u no stop trying to break my feet fingers?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,54
352,Y U No,/Y-U-No,Youtube,Y u no have auto-replay button,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,54
353,Y U No,/Y-U-No,religion,y u no make sense?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,54
354,Y U No,/Y-U-No,WINDSHIELD WIPER,Y U NO WIPE TRIANGLE AT BOTTOM OF WHINDSHIELD?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,54
355,Y U No,/Y-U-No,Strippers,Y U No love me when money gone?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,54
356,Y U No,/Y-U-No,Parents,y u no close my door all the way?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,54
357,Y U No,/Y-U-No,google,Y U NO Stop Your Guessings And Let Me Complete My Sentence?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,54
358,Y U No,/Y-U-No,Internet,y u no let me study?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,54
359,Y U No,/Y-U-No,Y U NO IN CORRECT ORDER?,Text,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,54
360,Y U No,/Y-U-No,myspace,y u no just give up?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,54
361,Y U No,/Y-U-No,family guy creators,y u no kill meg instead?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,54
362,Y U No,/Y-U-No,bad grades,y u no smoke weed and get high,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,53
363,Y U No,/Y-U-No,CLASSMATES,Y U NO UNDERSTAND WHAT MEMES ARE,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,53
364,Y U No,/Y-U-No,cartoon network,y u no come back?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,53
365,Y U No,/Y-U-No,Hey u,y u no imagine me with pleasant voice?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,53
366,Y U No,/Y-U-No,Feelings,y u no communicate with brain first?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,53
367,Y U No,/Y-U-No,y u no,use meme correctly?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,53
368,Y U No,/Y-U-No,carly rae jepsen,Y U NO ASK ME TO CALL YOU DEFINITELY,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,53
369,Y U No,/Y-U-No,LV_100_Magikarp,Y u no evolve,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,52
370,Y U No,/Y-U-No,neighbors,y u no has unlocked wifi?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,52
371,Y U No,/Y-U-No,MC HAMMER,Y U NO TOUCH THIS?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,52
372,Y U No,/Y-U-No,hey Skyrim warrior,y u no buy knee armour?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,52
373,Y U No,/Y-U-No,Justin bieber,y?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,52
374,Y U No,/Y-U-No,math problem,y u no solve yourself?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,52
375,Y U No,/Y-U-No,SWEET BROwn y u no,got time for that,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,52
376,Y U No,/Y-U-No,U.S Government,y u no represent 99%,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,51
377,Y U No,/Y-U-No,BONER IN OFFICE,Y U NO SOFT?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,51
378,Y U No,/Y-U-No,Weights,y u so heavy!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,51
379,Y U No,/Y-U-No,pop up ad,why u no give me my million dollars?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,51
380,Y U No,/Y-U-No,life,y u no have checkpoints?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,51
381,Y U No,/Y-U-No,Ugly Girl in my class,why u no shut up and sit down ?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,51
382,Y U No,/Y-U-No,memegenerator people,y u no thumbs up my memes,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,51
383,Y U No,/Y-U-No,star wars,y u no have stars fighting,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,51
384,Y U No,/Y-U-No,Government,why u no let me download illegal movies.,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,51
